ID,Title,"Post Type","Parent Product ID",Sku,"Product Type",_seopress_titles_title,_seopress_analysis_target_kw,_wp_page_template
2968,Cornerstone,product,0,,external,"Cornerstone Theme Features, Reviews and Pricing | Appsfomo","cornerstone review",default
